gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,period,teamname,teamattackingdirection,possessioneventtype,passerplayerid,receiverplayerid,passtype,passoutcometype,pressuretype
3846,6595619,6474685,3398.365,3399.533,1.168,3399.533,146,2,England,R,PA,16,10,5,1,3
3846,6595624,6474692,3401.134,3402.402,1.268,3402.402,146,2,England,R,PA,10,118,5,1,3
3846,6595627,6474694,3405.005,3408.408,3.403,3408.408,146,2,England,R,PA,118,123,5,1,3
3846,6595631,6474697,3409.776,3410.644,0.868,3410.644,146,2,England,R,PA,123,21,5,1,1
3846,6595768,6474828,3684.351,3688.822,4.471,3688.822,152,2,England,R,PA,4677,1,5,1,3
3846,6595786,6474849,3710.410,3710.410,0.000,3710.410,153,2,England,R,PA,47,10,5,1,2
3846,6595793,6474857,3711.512,3713.080,1.568,3713.080,153,2,England,R,PA,10,118,5,1,2
3846,6595800,6474863,3715.182,3718.318,3.136,3718.318,153,2,England,R,PA,118,123,5,1,3
3846,6595804,6474866,3719.920,3720.888,0.968,3720.888,153,2,England,R,PA,123,265,5,1,3
3846,6595808,6474871,3722.089,3724.391,2.302,3724.391,153,2,England,R,PA,265,10,5,1,3
3846,6595811,6474875,3725.559,3726.760,1.201,3726.760,153,2,England,R,PA,10,16,5,1,0
3846,6595818,6474880,3727.561,3728.629,1.068,3728.629,153,2,England,R,PA,16,136,5,1,3
3846,6595852,6474909,3731.832,3732.633,0.801,3732.633,153,2,England,R,PA,47,,5,0,3
3846,6596094,6475134,3821.688,3821.688,0.000,3821.688,156,2,England,R,PA,169,118,5,1,2
3846,6596115,6475155,3822.823,3831.031,8.208,3831.031,156,2,England,R,PA,118,169,5,1,1
3846,6596122,6475160,3833.000,3833.000,0.000,3833.000,156,2,England,R,PA,169,10,5,1,2
3846,6596132,6475171,3834.368,3836.170,1.802,3836.170,156,2,England,R,PA,10,47,5,1,3
3846,6596139,6475178,3837.604,3837.604,0.000,3837.604,156,2,England,R,PA,47,136,5,1,3
3846,6596276,6475319,3916.650,3916.650,0.000,3916.650,159,2,England,R,PA,169,118,5,1,2
3846,6596311,6475353,3917.717,3919.853,2.136,3919.853,159,2,England,R,PA,118,4677,5,1,3
3846,6596327,6475369,3920.454,3921.889,1.435,3921.889,159,2,England,R,PA,4677,123,5,1,3
3846,6596337,6475378,3922.756,3923.757,1.001,3923.757,159,2,England,R,PA,123,,5,0,3
3846,6596515,6475554,4084.818,4084.818,0.000,4084.818,160,2,England,R,PA,118,,1,2,2
3846,6596573,6475613,4092.559,4092.559,0.000,4092.559,164,2,England,R,PA,47,118,5,1,2
3846,6596583,6475621,4093.994,4096.063,2.069,4096.063,164,2,England,R,PA,118,123,5,1,3
3846,6596586,6475624,4097.164,4098.098,0.934,4098.098,164,2,England,R,PA,123,4677,5,1,1
3846,6596603,6475641,4098.966,4103.737,4.771,4103.737,164,2,England,R,PA,4677,47,5,1,1
3846,6596610,6475648,4105.005,4105.005,0.000,4105.005,164,2,England,R,PA,47,,5,2,3
3846,6595723,6474785,4170.037,4170.637,0.600,4170.637,166,2,England,R,PA,136,47,5,1,2
3846,6595729,6474791,4172.539,4173.841,1.302,4173.841,166,2,England,R,PA,47,,5,2,3
3846,6595761,6474821,4280.948,4280.948,0.000,4280.948,167,2,England,R,PA,42,311,5,1,2
3846,6595832,6474892,4282.382,4283.584,1.202,4283.584,167,2,England,R,PA,311,118,5,1,3
3846,6595850,6474908,4285.519,4287.654,2.135,4287.654,167,2,England,R,PA,118,10,5,1,2
3846,6595858,6474914,4289.590,4290.557,0.967,4290.557,167,2,England,R,PA,10,47,5,1,2
3846,6595877,6474931,4291.658,4291.658,0.000,4291.658,167,2,England,R,PA,47,169,5,1,2
3846,6595884,6474937,4293.660,4295.062,1.402,4295.062,167,2,England,R,PA,169,10,5,1,2
3846,6595888,6474941,4296.496,4298.031,1.535,4298.031,167,2,England,R,PA,10,311,1,1,1
3846,6596177,6475219,4378.545,4378.545,0.000,4378.545,169,2,England,R,PA,42,4677,1,1,3
3846,6596204,6475249,4381.682,4381.682,0.000,4381.682,169,2,England,R,PA,4677,,2,2,3
3846,6596240,6475287,4390.524,4390.524,0.000,4390.524,171,2,England,R,PA,42,136,1,1,3
3846,6596257,6475299,4392.159,4392.893,0.734,4392.893,171,2,England,R,PA,136,,5,6,3
3846,6596482,6475520,4484.484,4484.484,0.000,4484.484,174,2,England,R,PA,42,136,1,1,3
3846,6596491,6475533,4486.053,4486.053,0.000,4486.053,174,2,England,R,PA,136,47,1,1,3
3846,6596521,6475558,4488.021,4488.021,0.000,4488.021,174,2,England,R,PA,47,,1,2,3
3846,6596715,6475753,4557.724,4559.660,1.936,4559.660,177,2,England,R,PA,47,42,5,1,2
3846,6596726,6475765,4561.361,4563.130,1.769,4563.130,177,2,England,R,PA,42,136,5,1,2
3846,6596730,6475769,4564.431,4564.431,0.000,4564.431,177,2,England,R,PA,136,42,5,1,3
3846,6596738,6475776,4566.233,4567.000,0.767,4567.000,177,2,England,R,PA,42,10,5,1,0
3846,6596749,6475787,4568.769,4570.771,2.002,4570.771,177,2,England,R,PA,10,169,5,1,1
3846,6596756,6475793,4572.873,4574.708,1.835,4574.708,177,2,England,R,PA,169,118,5,1,3
3846,6596762,6475799,4575.642,4577.277,1.635,4577.277,177,2,England,R,PA,118,1377,5,1,3
3846,6596777,6475812,4578.545,4579.646,1.101,4579.646,177,2,England,R,PA,1377,118,5,1,3
3846,6596782,6475816,4580.514,4581.715,1.201,4581.715,177,2,England,R,PA,118,169,5,1,3
3846,6596790,6475823,4583.650,4583.650,0.000,4583.650,177,2,England,R,PA,169,10,5,1,2
3846,6596798,6475831,4585.652,4587.721,2.069,4587.721,177,2,England,R,PA,10,42,5,1,3
3846,6596804,6475837,4589.690,4589.690,0.000,4589.690,177,2,England,R,PA,42,2005,5,1,3
3846,6596861,6475894,4590.924,4592.125,1.201,4592.125,177,2,England,R,PA,2005,136,4,1,2
3846,6598141,6477218,4733.000,4733.000,0.000,4733.000,179,2,England,R,PA,118,2005,5,1,3
3846,6597310,6476334,4734.501,4734.501,0.000,4734.501,179,2,England,R,PA,2005,42,5,1,3
3846,6597338,6476365,4737.671,4737.671,0.000,4737.671,179,2,England,R,PA,42,,4,2,2
3846,6597442,6476474,4755.122,4758.258,3.136,4758.258,181,2,England,R,PA,21,311,5,1,3
3846,6597446,6476487,4760.227,4761.628,1.401,4761.628,181,2,England,R,PA,311,,5,5,2
3846,6597534,6476573,4808.876,4810.444,1.568,4810.444,183,2,England,R,PA,42,4677,5,1,3
3846,6597552,6476592,4812.179,4812.179,0.000,4812.179,183,2,England,R,PA,4677,,6,2,2
3846,6597577,6476618,4814.381,4820.087,5.706,4820.087,183,2,England,R,PA,311,136,5,1,2
3846,6597810,6476870,4985.886,4985.886,0.000,4985.886,187,2,England,R,PA,1377,2005,5,1,3
3846,6597830,6476890,4986.787,4988.488,1.701,4988.488,187,2,England,R,PA,2005,42,5,1,3
3846,6597835,6476893,4990.557,4991.358,0.801,4991.358,187,2,England,R,PA,42,10,5,1,1
3846,6597839,6476897,4992.759,4994.862,2.103,4994.862,187,2,England,R,PA,10,169,5,1,2
3846,6597844,6476901,4996.964,4999.166,2.202,4999.166,187,2,England,R,PA,169,1377,5,1,3
3846,6597851,6476909,5000.901,5001.602,0.701,5001.602,187,2,England,R,PA,1377,118,5,1,3
3846,6597854,6476913,5002.436,5003.904,1.468,5003.904,187,2,England,R,PA,118,,1,0,3
3846,6595422,6474487,5064.598,5064.598,0.000,5064.598,187,2,England,R,PA,1377,311,5,1,2
3846,6595456,6477260,5069.102,5069.102,0.000,5069.102,189,2,England,R,PA,4677,,5,0,3
3846,6595495,6474566,5075.843,5077.344,1.501,5077.344,191,2,England,R,PA,4677,371,2,1,3
3846,6595499,6474570,5078.011,5078.579,0.568,5078.579,191,2,England,R,PA,371,4677,5,1,3
3846,6595505,6474579,5079.112,5083.317,4.205,5083.317,191,2,England,R,PA,4677,42,5,1,3
3846,6595516,6474587,5084.985,5093.627,8.642,5093.627,191,2,England,R,PA,42,311,5,1,3
3846,6595601,6474668,5133.600,5136.670,3.070,5136.670,193,2,England,R,PA,311,4677,5,1,2
3846,6595650,6474745,5186.486,5186.486,0.000,5186.486,195,2,England,R,PA,10,,5,0,2
3846,6595865,6474918,5276.910,5276.910,0.000,5276.910,198,2,England,R,PA,1377,4677,5,1,3
3846,6595871,6474923,5278.478,5280.948,2.470,5280.948,198,2,England,R,PA,4677,2005,5,1,3
3846,6595890,6474943,5281.782,5283.717,1.935,5283.717,198,2,England,R,PA,2005,10,5,1,3
3846,6595904,6474956,5284.852,5286.119,1.267,5286.119,198,2,England,R,PA,10,118,5,1,3
3846,6596002,6475048,5372.339,5373.874,1.535,5373.874,199,2,England,R,PA,118,10,5,1,2
3846,6596010,6475055,5375.542,5376.510,0.968,5376.510,199,2,England,R,PA,10,42,5,1,2
3846,6596016,6475060,5377.444,5378.445,1.001,5378.445,199,2,England,R,PA,42,2005,5,1,2
3846,6596025,6475071,5379.413,5379.413,0.000,5379.413,199,2,England,R,PA,2005,21,5,1,3
3846,6596034,6475078,5381.048,5381.048,0.000,5381.048,199,2,England,R,PA,21,,1,2,3
3846,6596054,6475094,5384.518,5384.518,0.000,5384.518,201,2,England,R,PA,2005,21,5,1,3
3846,6596067,6475109,5386.186,5386.920,0.734,5386.920,201,2,England,R,PA,21,2005,5,1,3
3846,6596072,6475113,5388.488,5388.488,0.000,5388.488,201,2,England,R,PA,2005,4677,5,1,2
3846,6596084,6475124,5389.489,5390.724,1.235,5390.724,201,2,England,R,PA,4677,371,5,1,2
3846,6596120,6475158,5397.464,5398.732,1.268,5398.732,201,2,England,R,PA,1377,2005,5,1,2
3846,6596125,6475164,5399.399,5399.399,0.000,5399.399,201,2,England,R,PA,2005,118,5,1,2
3846,6596134,6475172,5400.400,5403.103,2.703,5403.103,201,2,England,R,PA,118,10,5,1,2
3846,6596150,6475189,5404.304,5410.344,6.040,5410.344,201,2,England,R,PA,10,371,5,1,3
3846,6596170,6475211,5412.179,5415.415,3.236,5415.415,201,2,England,R,PA,371,4677,5,1,3
3846,6596186,6475229,5416.049,5417.017,0.968,5417.017,201,2,England,R,PA,4677,,5,0,3
3846,6596990,6476025,5584.184,5588.522,4.338,5588.522,206,2,England,R,PA,118,10,5,1,2
3846,6596995,6476031,5590.557,5591.892,1.335,5591.892,206,2,England,R,PA,10,42,5,1,2
3846,6597004,6476040,5592.826,5594.494,1.668,5594.494,206,2,England,R,PA,42,2005,5,1,2
3846,6597015,6476047,5595.429,5598.232,2.803,5598.232,206,2,England,R,PA,2005,169,5,1,3
3846,6597022,6476052,5600.367,5602.402,2.035,5602.402,206,2,England,R,PA,169,118,5,1,2
3846,6597024,6476054,5604.137,5605.439,1.302,5605.439,206,2,England,R,PA,118,371,5,1,2
3846,6597029,6476064,5606.707,5611.512,4.805,5611.512,206,2,England,R,PA,371,4677,5,1,3
3846,6597041,6476071,5612.145,5612.679,0.534,5612.679,206,2,England,R,PA,4677,1377,5,1,0
3846,6597057,6476092,5613.480,5613.480,0.000,5613.480,206,2,England,R,PA,1377,118,5,1,2
3846,6597066,6476099,5614.748,5616.283,1.535,5616.283,206,2,England,R,PA,118,10,5,1,3
3846,6597070,6476102,5617.751,5619.753,2.002,5619.753,206,2,England,R,PA,10,42,5,1,2
3846,6597075,6476108,5620.521,5622.389,1.868,5622.389,206,2,England,R,PA,42,10,5,1,2
3846,6597083,6476116,5623.423,5627.628,4.205,5627.628,206,2,England,R,PA,10,21,5,1,2
3846,6597085,6476118,5628.529,5628.529,0.000,5628.529,206,2,England,R,PA,21,10,5,1,3
3846,6597096,6476129,5629.663,5629.663,0.000,5629.663,206,2,England,R,PA,10,42,5,1,2
3846,6597102,6476134,5630.797,5631.398,0.601,5631.398,206,2,England,R,PA,42,2005,5,1,3
3846,6597108,6476139,5632.399,5633.333,0.934,5633.333,206,2,England,R,PA,2005,169,5,1,3
3846,6597117,6476148,5635.369,5635.969,0.600,5635.969,206,2,England,R,PA,169,118,5,1,2
3846,6597121,6476152,5637.971,5638.772,0.801,5638.772,206,2,England,R,PA,118,1377,5,1,1
3846,6597126,6476157,5639.973,5639.973,0.000,5639.973,206,2,England,R,PA,1377,371,5,1,2
3846,6597139,6476169,5641.508,5644.011,2.503,5644.011,206,2,England,R,PA,371,118,5,1,2
3846,6597152,6476184,5648.182,5648.182,0.000,5648.182,206,2,England,R,PA,118,10,5,1,2
3846,6597162,6476196,5649.550,5651.752,2.202,5651.752,206,2,England,R,PA,10,42,5,1,3
3846,6597170,6476205,5652.686,5653.687,1.001,5653.687,206,2,England,R,PA,42,47,5,1,0
3846,6597189,6476224,5655.055,5655.722,0.667,5655.722,206,2,England,R,PA,47,311,5,1,3
3846,6597281,6476306,5682.449,5682.449,0.000,5682.449,208,2,England,R,PA,4677,371,5,1,2
3846,6597288,6476313,5683.383,5684.017,0.634,5684.017,208,2,England,R,PA,371,4677,5,1,3
3846,6597293,6476317,5684.351,5684.351,0.000,5684.351,208,2,England,R,PA,4677,1377,5,1,3
3846,6597301,6476324,5685.686,5686.420,0.734,5686.420,208,2,England,R,PA,1377,118,5,1,3
3846,6597304,6476328,5687.721,5689.089,1.368,5689.089,208,2,England,R,PA,118,10,5,1,0
3846,6597311,6476335,5691.258,5692.226,0.968,5692.226,208,2,England,R,PA,10,42,5,1,2
3846,6597317,6476340,5693.360,5694.328,0.968,5694.328,208,2,England,R,PA,42,10,5,1,0
3846,6597328,6476353,5695.762,5696.763,1.001,5696.763,208,2,England,R,PA,10,2005,5,1,1
3846,6597331,6476356,5697.898,5697.898,0.000,5697.898,208,2,England,R,PA,2005,118,5,1,3
3846,6597339,6476366,5699.166,5702.302,3.136,5702.302,208,2,England,R,PA,118,,5,2,3
3846,6597406,6476435,5741.141,5741.141,0.000,5741.141,210,2,England,R,PA,169,118,5,1,2
3846,6597411,6476442,5742.042,5742.709,0.667,5742.709,210,2,England,R,PA,118,1377,5,1,3
3846,6597417,6476450,5744.278,5745.913,1.635,5745.913,210,2,England,R,PA,1377,169,5,1,2
3846,6597420,6476453,5747.748,5751.084,3.336,5751.084,210,2,England,R,PA,169,,1,2,1
3846,6597460,6476497,5792.826,5792.826,0.000,5792.826,212,2,England,R,PA,118,371,5,1,2
3846,6597494,6476531,5800.767,5800.767,0.000,5800.767,213,2,England,R,PA,371,1377,5,1,2
3846,6597502,6476540,5801.468,5801.468,0.000,5801.468,213,2,England,R,PA,1377,371,5,1,2
3846,6597513,6476552,5801.668,5803.804,2.136,5803.804,213,2,England,R,PA,371,,5,2,2
3846,6597525,6476563,5808.208,5809.643,1.435,5809.643,215,2,England,R,PA,1377,2005,5,1,2
3846,6597531,6476568,5810.143,5812.279,2.136,5812.279,215,2,England,R,PA,2005,42,5,1,3
3846,6597536,6476575,5814.047,5816.316,2.269,5816.316,215,2,England,R,PA,42,10,5,1,1
3846,6597539,6476579,5817.651,5820.387,2.736,5820.387,215,2,England,R,PA,10,,5,6,2
3846,6597564,6476604,5837.271,5837.271,0.000,5837.271,216,2,England,R,PA,118,2005,5,1,2
3846,6597573,6476613,5839.072,5840.908,1.836,5840.908,216,2,England,R,PA,2005,42,5,1,2
3846,6597580,6476621,5842.476,5844.978,2.502,5844.978,216,2,England,R,PA,42,169,5,1,1
3846,6597588,6476630,5847.281,5848.348,1.067,5848.348,216,2,England,R,PA,169,118,5,1,2
3846,6597596,6476638,5850.150,5852.553,2.403,5852.553,216,2,England,R,PA,118,371,5,1,2
3846,6597603,6476645,5854.121,5856.356,2.235,5856.356,216,2,England,R,PA,371,118,5,1,2
3846,6597607,6476649,5858.192,5859.593,1.401,5859.593,216,2,England,R,PA,118,4677,5,1,2
3846,6597615,6476657,5860.694,5860.694,0.000,5860.694,216,2,England,R,PA,4677,118,5,1,2
3846,6597620,6476660,5861.895,5863.297,1.402,5863.297,216,2,England,R,PA,118,4677,5,1,2
3846,6597626,6476667,5864.164,5866.600,2.436,5866.600,216,2,England,R,PA,4677,118,5,1,3
3846,6597632,6476673,5867.835,5870.971,3.136,5870.971,216,2,England,R,PA,118,169,5,1,2
3846,6597641,6476684,5873.841,5875.409,1.568,5875.409,216,2,England,R,PA,169,118,5,1,2
3846,6597649,6476693,5876.543,5879.479,2.936,5879.479,216,2,England,R,PA,118,371,5,1,2
3846,6597689,6476732,5917.351,5917.351,0.000,5917.351,217,2,England,R,PA,1377,47,5,1,2
3846,6597693,6476738,5918.652,5918.652,0.000,5918.652,217,2,England,R,PA,47,1377,5,1,2
3846,6597700,6476746,5919.786,5920.621,0.835,5920.621,217,2,England,R,PA,1377,118,5,1,3
3846,6597702,6476748,5923.223,5923.223,0.000,5923.223,217,2,England,R,PA,118,169,5,1,3
3846,6597710,6476756,5926.260,5927.494,1.234,5927.494,217,2,England,R,PA,169,10,5,1,1
3846,6597718,6476768,5928.762,5933.100,4.338,5933.100,217,2,England,R,PA,10,47,5,1,3
3846,6597723,6476774,5933.667,5934.935,1.268,5934.935,217,2,England,R,PA,47,311,6,1,2
3846,6597733,6476786,5938.972,5943.043,4.071,5943.043,217,2,England,R,PA,311,42,5,1,3
3846,6597735,6476792,5945.078,5945.078,0.000,5945.078,217,2,England,R,PA,42,311,4,1,2
3846,6597774,6476831,5949.583,5950.417,0.834,5950.417,219,2,England,R,PA,311,21,5,1,3
3846,6597781,6476838,5951.051,5952.653,1.602,5952.653,219,2,England,R,PA,21,,5,0,3
3846,6597809,6476869,5991.358,5991.358,0.000,5991.358,220,2,England,R,PA,118,,1,2,3
3846,6597852,6476911,6026.326,6026.326,0.000,6026.326,222,2,England,R,PA,1377,4677,5,1,3
3846,6597860,6476918,6027.127,6028.662,1.535,6028.662,222,2,England,R,PA,4677,47,5,1,3
3846,6597864,6476921,6029.997,6029.997,0.000,6029.997,222,2,England,R,PA,47,21,5,1,3
3846,6597866,6476923,6031.632,6031.632,0.000,6031.632,222,2,England,R,PA,21,311,2,1,2
3846,6597889,6476946,6084.918,6084.918,0.000,6084.918,223,2,England,R,PA,47,2005,5,1,2
3846,6597890,6476947,6085.752,6085.752,0.000,6085.752,223,2,England,R,PA,2005,47,5,1,2
3846,6597891,6476952,6086.486,6086.854,0.368,6086.854,223,2,England,R,PA,47,10,5,1,3
3846,6597905,6476964,6088.355,6088.355,0.000,6088.355,223,2,England,R,PA,10,42,5,1,2
3846,6597908,6476967,6089.623,6089.623,0.000,6089.623,223,2,England,R,PA,42,47,5,1,0
3846,6597919,6476979,6090.591,6090.591,0.000,6090.591,223,2,England,R,PA,47,42,5,1,2
3846,6597923,6476983,6091.291,6092.593,1.302,6092.593,223,2,England,R,PA,42,10,5,1,1
3846,6597934,6476993,6093.727,6096.463,2.736,6096.463,223,2,England,R,PA,10,118,5,1,3
3846,6597941,6477002,6097.731,6098.799,1.068,6098.799,223,2,England,R,PA,118,1377,5,1,2
3846,6597948,6477010,6100.067,6100.868,0.801,6100.868,223,2,England,R,PA,1377,169,5,1,3
3846,6597954,6477016,6103.437,6104.505,1.068,6104.505,223,2,England,R,PA,169,10,5,1,2
3846,6597963,6477022,6105.906,6107.674,1.768,6107.674,223,2,England,R,PA,10,2005,5,1,2
3846,6597970,6477033,6108.876,6115.315,6.439,6115.315,223,2,England,R,PA,2005,4677,5,1,2
3846,6597978,6477035,6116.450,6118.051,1.601,6118.051,223,2,England,R,PA,4677,371,5,1,3
3846,6597983,6477040,6119.086,6120.354,1.268,6120.354,223,2,England,R,PA,371,4677,5,1,3
3846,6597986,6477044,6121.221,6122.890,1.669,6122.890,223,2,England,R,PA,4677,,6,0,2
3846,6597995,6477056,6124.124,6125.959,1.835,6125.959,223,2,England,R,PA,4677,2005,5,1,3
3846,6598002,6477064,6126.760,6126.760,0.000,6126.760,223,2,England,R,PA,2005,4677,5,1,3
3846,6598008,6477069,6127.427,6131.899,4.472,6131.899,223,2,England,R,PA,4677,371,5,1,3
3846,6598015,6477076,6132.766,6134.401,1.635,6134.401,223,2,England,R,PA,371,47,5,1,3
3846,6598019,6477080,6135.035,6135.035,0.000,6135.035,225,2,England,R,PA,47,371,5,1,3
3846,6598023,6477092,6135.869,6139.273,3.404,6139.273,225,2,England,R,PA,371,311,5,1,2
3846,6598046,6477114,6143.377,6144.078,0.701,6144.078,225,2,England,R,PA,371,21,5,1,3
3846,6598057,6477128,6175.475,6175.475,0.000,6175.475,227,2,England,R,PA,42,371,5,1,2
3846,6598060,6477133,6176.977,6179.146,2.169,6179.146,227,2,England,R,PA,371,,5,6,3
10505,6635456,6517062,113.847,113.847,0.000,113.847,2,1,England,R,PA,21,265,5,1,3
10505,6635459,6517065,116.750,116.750,0.000,116.750,2,1,England,R,PA,265,169,5,1,3
10505,6635567,6517175,156.223,159.126,2.903,159.126,4,1,England,R,PA,265,4677,5,1,3
10505,6635609,6517211,171.271,173.507,2.236,173.507,5,1,England,R,PA,118,10,5,1,2
10505,6635616,6517217,175.509,177.411,1.902,177.411,5,1,England,R,PA,10,169,5,1,1
10505,6635618,6517220,179.413,180.714,1.301,180.714,5,1,England,R,PA,169,10,5,1,2
10505,6635622,6517224,182.583,183.450,0.867,183.450,5,1,England,R,PA,10,16,5,1,2
10505,6635625,6517227,184.718,186.887,2.169,186.887,5,1,England,R,PA,16,118,5,1,2
10505,6635631,6517232,189.756,192.726,2.970,192.726,5,1,England,R,PA,118,123,5,1,2
10505,6635635,6517235,193.794,195.863,2.069,195.863,5,1,England,R,PA,123,21,5,1,2
10505,6635639,6517239,196.964,198.999,2.035,198.999,5,1,England,R,PA,21,118,5,1,3
10505,6635643,6517243,200.400,205.372,4.972,205.372,5,1,England,R,PA,118,4677,5,1,2
10505,6635652,6517250,206.707,208.642,1.935,208.642,5,1,England,R,PA,4677,118,5,1,1
10505,6635655,6517253,210.010,213.080,3.070,213.080,5,1,England,R,PA,118,4677,5,1,2
10505,6635658,6517256,214.448,215.048,0.600,215.048,5,1,England,R,PA,4677,123,5,1,2
10505,6635663,6517262,216.016,217.651,1.635,217.651,5,1,England,R,PA,123,,6,2,3
10505,6635764,6517366,244.378,248.215,3.837,248.215,7,1,England,R,PA,47,,6,0,3
10505,6635813,6517414,265.232,265.232,0.000,265.232,8,1,England,R,PA,123,1,5,1,2
10505,6635823,6517423,266.500,267.334,0.834,267.334,8,1,England,R,PA,1,47,5,1,3
10505,6635840,6517440,268.135,269.102,0.967,269.102,8,1,England,R,PA,47,,6,5,3
10505,6635876,6517475,304.137,306.907,2.770,306.907,10,1,England,R,PA,169,10,5,1,2
10505,6635883,6517482,308.242,310.911,2.669,310.911,10,1,England,R,PA,10,118,5,1,2
10505,6635888,6517487,313.580,315.082,1.502,315.082,10,1,England,R,PA,118,123,5,1,2
10505,6635892,6517491,316.583,317.184,0.601,317.184,10,1,England,R,PA,123,21,5,1,1
10505,6635906,6517506,318.318,318.318,0.000,318.318,10,1,England,R,PA,21,,5,2,3
10505,6635954,6517553,339.039,342.309,3.270,342.309,12,1,England,R,PA,10,16,5,1,2
10505,6635958,6517557,343.677,344.912,1.235,344.912,12,1,England,R,PA,16,163,5,1,1
10505,6635963,6517563,346.146,348.482,2.336,348.482,12,1,England,R,PA,163,118,5,1,3
10505,6635969,6517570,352.753,356.857,4.104,356.857,12,1,England,R,PA,118,21,5,1,2
10505,6635978,6517579,357.724,357.724,0.000,357.724,12,1,England,R,PA,21,123,5,1,3
10505,6635982,6517582,358.759,358.759,0.000,358.759,12,1,England,R,PA,123,,5,2,3
10505,6636001,6517598,365.999,369.603,3.604,369.603,12,1,England,R,PA,169,10,5,1,2
10505,6636006,6517602,370.771,373.073,2.302,373.073,12,1,England,R,PA,10,16,5,1,2
10505,6636012,6517609,374.174,375.475,1.301,375.475,12,1,England,R,PA,16,163,5,1,1
10505,6636020,6517617,376.743,378.679,1.936,378.679,12,1,England,R,PA,163,47,5,1,3
10505,6636025,6517623,379.379,380.214,0.835,380.214,12,1,England,R,PA,47,163,5,1,3
10505,6636030,6517629,381.081,382.549,1.468,382.549,12,1,England,R,PA,163,10,5,1,3
10505,6636037,6517634,383.984,386.954,2.970,386.954,12,1,England,R,PA,10,118,5,1,2
10505,6636044,6517642,389.590,391.592,2.002,391.592,12,1,England,R,PA,118,4677,5,1,3
10505,6636057,6517655,392.693,392.693,0.000,392.693,12,1,England,R,PA,4677,,5,6,3
10505,6636073,6517670,427.394,427.394,0.000,427.394,13,1,England,R,PA,118,123,5,1,2
10505,6636079,6517675,428.829,430.564,1.735,430.564,13,1,England,R,PA,123,265,5,1,3
10505,6636081,6517677,431.398,431.398,0.000,431.398,13,1,England,R,PA,265,118,5,1,3
10505,6636084,6517680,433.667,436.470,2.803,436.470,13,1,England,R,PA,118,169,5,1,2
10505,6636090,6517686,438.305,440.140,1.835,440.140,13,1,England,R,PA,169,10,5,1,2
10505,6636093,6517690,441.341,442.576,1.235,442.576,13,1,England,R,PA,10,265,5,1,3
10505,6636103,6517699,443.610,443.610,0.000,443.610,13,1,England,R,PA,265,16,5,1,3
10505,6636106,6517702,444.978,446.647,1.669,446.647,13,1,England,R,PA,16,10,5,1,3
10505,6636109,6517706,448.549,448.549,0.000,448.549,13,1,England,R,PA,10,47,5,1,2
10505,6636113,6517709,450.717,450.717,0.000,450.717,13,1,England,R,PA,47,,1,2,3
10505,6636238,6517838,508.909,508.909,0.000,508.909,21,1,England,R,PA,47,16,5,1,2
10505,6636241,6517840,510.210,511.578,1.368,511.578,21,1,England,R,PA,16,265,4,1,2
10505,6636301,6517897,520.921,520.954,0.033,520.954,21,1,England,R,PA,16,21,5,1,3
10505,6636311,6517907,522.422,522.923,0.501,522.923,21,1,England,R,PA,21,1,5,1,3
10505,6636415,6518014,590.524,597.631,7.107,597.631,24,1,England,R,PA,169,10,5,1,2
