gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,ball_visibility,ball_x,ball_y,ball_z,period,teamname,teamattackingdirection,possessioneventtype
3831,6539997,6418144,1464.131,1466.601,2.470,1466.601,57,VISIBLE,-2.93,-0.73,0.65,1,England,R,PA
3831,6540014,6418162,1477.478,1478.946,1.468,1478.946,59,VISIBLE,21.4,15.03,0.44,1,England,R,PA
3831,6540027,6418174,1480.280,1486.453,6.173,1486.453,59,VISIBLE,-1.72,14.62,0.07,1,England,R,PA
3831,6540030,6418177,1487.621,1488.322,0.701,1488.322,59,VISIBLE,0.87,1.28,0.00,1,England,R,PA
3831,6540034,6418181,1489.022,1489.022,0.000,1489.022,59,VISIBLE,5.63,-0.54,0.04,1,England,R,PA
3831,6540040,6418187,1490.390,1492.159,1.769,1492.159,59,VISIBLE,0.36,0.20,0.28,1,England,R,PA
3831,6540070,6418221,1516.550,1516.550,0.000,1516.550,61,ESTIMATED,20.08,-32.81,3.36,1,England,R,PA
3831,6540222,6418394,1623.257,1623.257,0.000,1623.257,63,ESTIMATED,-44.78,-3.25,0.76,1,England,R,PA
3831,6540250,6418421,1643.944,1643.944,0.000,1643.944,65,VISIBLE,12.49,-32.42,0.34,1,England,R,PA
3831,6540262,6418434,1645.312,1650.184,4.872,1650.184,65,VISIBLE,2.83,-9.13,0.25,1,England,R,PA
3831,6540269,6418441,1651.585,1654.321,2.736,1654.321,65,VISIBLE,-1.27,2.10,0.00,1,England,R,PA
3831,6540275,6418446,1655.956,1657.257,1.301,1657.257,65,VISIBLE,-3.63,-5.93,0.84,1,England,R,PA
3831,6540280,6418451,1660.160,1660.160,0.000,1660.160,65,ESTIMATED,34.35,33.05,1.34,1,England,R,PA
3831,6540429,6418605,1778.111,1783.050,4.939,1783.050,71,ESTIMATED,-31.07,-0.76,0.83,1,England,R,PA
3831,6540439,6418612,1791.625,1791.658,0.033,1791.658,72,ESTIMATED,-9.83,-31.14,0.81,1,England,R,PA
3831,6540440,6418613,1793.393,1798.732,5.339,1798.732,72,VISIBLE,-15.93,-12.20,0.00,1,England,R,PA
3831,6540443,6418616,1799.833,1799.833,0.000,1799.833,72,VISIBLE,-6.88,-15.32,0.00,1,England,R,PA
3831,6540446,6418619,1801.068,1802.603,1.535,1802.603,72,VISIBLE,0.45,-31.06,0.03,1,England,R,PA
3831,6540449,6418621,1805.839,1806.773,0.934,1806.773,72,VISIBLE,4.08,5.65,0.00,1,England,R,PA
3831,6540452,6418625,1809.009,1811.745,2.736,1811.745,72,VISIBLE,28.06,26.65,0.00,1,England,R,PA
3831,6539314,6417453,1924.491,1924.491,0.000,1924.491,75,ESTIMATED,-13.16,22.20,3.43,1,England,R,PA
3831,6539319,6417457,1926.393,1927.427,1.034,1927.427,75,ESTIMATED,-13.85,15.65,1.59,1,England,R,PA
3831,6539320,6417458,1928.662,1928.662,0.000,1928.662,75,ESTIMATED,-11.76,23.42,1.62,1,England,R,PA
3831,6539368,6417505,1956.023,1956.623,0.600,1956.623,77,ESTIMATED,3.89,-21.37,0.16,1,England,R,PA
3831,6539384,6417522,1965.332,1965.332,0.000,1965.332,79,ESTIMATED,24.59,-13.25,0.90,1,England,R,PA
3831,6539390,6417528,1969.469,1970.771,1.302,1970.771,79,VISIBLE,-4.99,-18.34,0.00,1,England,R,PA
3831,6539394,6417532,1972.139,1973.640,1.501,1973.640,79,VISIBLE,-7.73,-16.16,0.00,1,England,R,PA
3831,6539396,6417535,1974.775,1976.143,1.368,1976.143,79,VISIBLE,-19.68,-21.56,0.00,1,England,R,PA
3831,6539401,6417539,1978.178,1981.415,3.237,1981.415,79,VISIBLE,-28.92,3.16,0.86,1,England,R,PA
3831,6539415,6417554,1987.688,1987.688,0.000,1987.688,81,ESTIMATED,1.16,18.60,1.36,1,England,R,PA
3831,6539498,6417639,2111.411,2111.411,0.000,2111.411,85,VISIBLE,19.39,-1.96,0.05,1,England,R,PA
3831,6539502,6417643,2111.845,2111.845,0.000,2111.845,85,VISIBLE,19.52,-3.06,0.00,1,England,R,PA
3831,6539510,6417651,2114.548,2114.548,0.000,2114.548,85,ESTIMATED,48.08,10.46,4.24,1,England,R,PA
3831,6539532,6417672,2125.125,2127.895,2.770,2127.895,87,VISIBLE,-0.7,29.14,0.03,1,England,R,PA
3831,6539546,6417687,2128.428,2129.830,1.402,2129.830,87,VISIBLE,-0.73,25.43,0.01,1,England,R,PA
3831,6539549,6417691,2131.231,2132.099,0.868,2132.099,87,VISIBLE,-4.12,14.07,0.00,1,England,R,PA
3831,6539554,6417697,2133.133,2134.835,1.702,2134.835,87,VISIBLE,-2.32,17.22,0.00,1,England,R,PA
3831,6539560,6417703,2137.571,2138.705,1.134,2138.705,87,VISIBLE,-8.01,3.86,0.00,1,England,R,PA
3831,6539564,6417707,2139.806,2143.177,3.371,2143.177,87,VISIBLE,-7.32,-5.83,0.00,1,England,R,PA
3831,6539567,6417710,2144.778,2144.778,0.000,2144.778,87,VISIBLE,-8.76,-20.49,0.03,1,England,R,PA
3831,6539572,6417715,2146.413,2147.481,1.068,2147.481,87,VISIBLE,-18.21,-11.18,0.00,1,England,R,PA
3831,6539580,6417724,2149.483,2154.788,5.305,2154.788,87,ESTIMATED,-10,-14.59,0.05,1,England,R,PA
3831,6539584,6417726,2155.556,2155.556,0.000,2155.556,87,VISIBLE,-12.03,-17.54,0.01,1,England,R,PA
3831,6539587,6417729,2156.890,2158.025,1.135,2158.025,87,ESTIMATED,-22.93,-13.89,0.20,1,England,R,PA
3831,6539591,6417733,2159.393,2165.666,6.273,2165.666,87,VISIBLE,-28.46,-5.80,0.00,1,England,R,PA
3831,6539599,6417740,2166.466,2174.975,8.509,2174.975,87,VISIBLE,-5.68,-30.14,0.02,1,England,R,PA
3831,6539603,6417744,2175.509,2176.243,0.734,2176.243,87,VISIBLE,-12.14,-27.56,0.00,1,England,R,PA
3831,6539608,6417750,2179.146,2181.415,2.269,2181.415,87,ESTIMATED,-19.29,-0.60,0.95,1,England,R,PA
3831,6539616,6417760,2188.222,2192.359,4.137,2192.359,87,VISIBLE,-10.36,-4.54,0.00,1,England,R,PA
3831,6539621,6417764,2193.293,2194.228,0.935,2194.228,87,VISIBLE,-3.03,0.57,0.02,1,England,R,PA
3831,6539624,6417766,2194.661,2195.696,1.035,2195.696,87,VISIBLE,-0.92,8.54,0.04,1,England,R,PA
3831,6539630,6417772,2196.930,2201.201,4.271,2201.201,87,VISIBLE,34.9,23.28,0.05,1,England,R,PA
3831,6539649,6417790,2206.540,2206.540,0.000,2206.540,87,ESTIMATED,46.91,6.35,6.28,1,England,R,PA
3831,6539657,6418020,2208.008,2209.510,1.502,2209.510,87,ESTIMATED,45.58,5.32,1.76,1,England,R,PA
3831,6539666,6417808,2211.645,2212.579,0.934,2212.579,87,VISIBLE,45.19,19.49,0.00,1,England,R,PA
3831,6539738,6417875,2259.793,2259.793,0.000,2259.793,90,ESTIMATED,-8.98,-18.61,1.50,1,England,R,PA
3831,6539857,6418001,2298.565,2298.565,0.000,2298.565,92,VISIBLE,-26.97,-25.80,0.00,1,England,R,PA
3831,6539859,6418003,2299.666,2299.666,0.000,2299.666,92,VISIBLE,-22.17,-21.03,0.00,1,England,R,PA
3831,6539865,6418007,2300.367,2300.367,0.000,2300.367,92,VISIBLE,-26.41,-21.43,0.00,1,England,R,PA
3831,6539867,6418008,2302.436,2305.372,2.936,2305.372,92,VISIBLE,-21.41,5.41,0.00,1,England,R,PA
3831,6539873,6418014,2306.607,2307.040,0.433,2307.040,92,VISIBLE,-21.64,19.84,0.00,1,England,R,PA
3831,6539881,6418022,2315.549,2315.549,0.000,2315.549,94,ESTIMATED,-30.07,28.51,2.18,1,England,R,PA
3831,6539888,6418029,2316.383,2317.651,1.268,2317.651,94,ESTIMATED,-34.99,26.64,1.57,1,England,R,PA
3831,6539889,6418030,2318.719,2318.719,0.000,2318.719,94,ESTIMATED,-38.33,25.91,2.60,1,England,R,PA
3831,6539968,6418114,2416.650,2416.650,0.000,2416.650,98,VISIBLE,-22.56,17.50,0.19,1,England,R,PA
3831,6539971,6418116,2418.719,2420.087,1.368,2420.087,98,VISIBLE,-28.55,4.35,0.00,1,England,R,PA
3831,6539974,6418122,2422.155,2425.292,3.137,2425.292,98,VISIBLE,-7.16,-31.59,0.00,1,England,R,PA
3831,6539980,6418128,2427.060,2432.666,5.606,2432.666,98,VISIBLE,-19.6,-10.40,0.00,1,England,R,PA
3831,6539985,6418133,2434.401,2434.401,0.000,2434.401,98,VISIBLE,-9.46,-15.39,0.00,1,England,R,PA
3831,6539988,6418136,2436.003,2436.703,0.700,2436.703,98,VISIBLE,-0.26,-28.76,0.27,1,England,R,PA
3831,6540011,6418158,2452.886,2452.886,0.000,2452.886,100,VISIBLE,-14.67,15.45,0.00,1,England,R,PA
3831,6540035,6418182,2462.496,2464.064,1.568,2464.064,102,VISIBLE,-35.02,-27.22,0.00,1,England,R,PA
3831,6540038,6418185,2465.499,2466.800,1.301,2466.800,102,ESTIMATED,-18.64,-31.20,0.00,1,England,R,PA
3831,6540044,6418194,2468.001,2469.636,1.635,2469.636,102,VISIBLE,2.96,-24.87,0.00,1,England,R,PA
3831,6540048,6418199,2470.771,2472.039,1.268,2472.039,102,VISIBLE,14.04,-29.93,0.03,1,England,R,PA
3831,6540052,6418203,2473.674,2476.910,3.236,2476.910,102,VISIBLE,17.67,-10.60,0.00,1,England,R,PA
3831,6540196,6418363,2652.853,2652.853,0.000,2652.853,107,ESTIMATED,14.91,-12.14,3.45,1,England,R,PA
3831,6540206,6418373,2655.389,2655.389,0.000,2655.389,109,ESTIMATED,3.88,-3.56,2.96,1,England,R,PA
3831,6540216,6418387,2658.025,2658.025,0.000,2658.025,109,ESTIMATED,15.85,-1.94,2.41,1,England,R,PA
3831,6540224,6418397,2659.326,2661.662,2.336,2661.662,109,VISIBLE,27.17,-12.62,0.00,1,England,R,PA
3831,6540228,6418401,2662.396,2662.629,0.233,2662.629,109,VISIBLE,30.18,-18.10,0.12,1,England,R,PA
3831,6540241,6418412,2665.332,2665.899,0.567,2665.899,111,VISIBLE,15.42,-9.62,0.09,1,England,R,PA
3831,6540244,6418415,2667.201,2668.535,1.334,2668.535,111,ESTIMATED,22.43,5.18,0.23,1,England,R,PA
3831,6540290,6418460,2701.869,2701.869,0.000,2701.869,113,VISIBLE,-7.92,-29.07,0.51,1,England,R,PA
3831,6540297,6418466,2703.871,2706.740,2.869,2706.740,113,VISIBLE,-10.3,2.81,0.00,1,England,R,PA
3831,6540302,6418470,2707.474,2708.008,0.534,2708.008,113,VISIBLE,-2.68,6.38,0.00,1,England,R,PA
3831,6540305,6418473,2709.843,2711.778,1.935,2711.778,113,VISIBLE,0.89,27.90,0.00,1,England,R,PA
3831,6540316,6418484,2712.980,2714.114,1.134,2714.114,113,VISIBLE,-5.7,19.39,0.00,1,England,R,PA
3831,6540321,6418490,2715.782,2719.119,3.337,2719.119,113,VISIBLE,-1.49,-16.03,0.00,1,England,R,PA
3831,6540325,6418499,2720.387,2721.321,0.934,2721.321,113,VISIBLE,16.3,-30.48,0.00,1,England,R,PA
3831,6540350,6418525,2729.997,2729.997,0.000,2729.997,113,VISIBLE,24.79,23.38,0.00,1,England,R,PA
3831,6540357,6418531,2731.164,2731.899,0.735,2731.899,113,VISIBLE,37.37,24.41,0.00,1,England,R,PA
3831,6540366,6418727,2732.633,2735.168,2.535,2735.168,113,ESTIMATED,48.16,10.18,0.64,1,England,R,PA
3831,6540389,6418563,2787.254,2787.254,0.000,2787.254,115,ESTIMATED,-3.98,31.36,2.16,1,England,R,PA
3831,6540394,6418568,2788.589,2794.428,5.839,2794.428,115,VISIBLE,-10.43,8.76,0.00,1,England,R,PA
3831,6540397,6418571,2795.762,2797.798,2.036,2797.798,115,VISIBLE,-17.39,3.74,0.00,1,England,R,PA
3831,6540400,6418574,2799.099,2799.733,0.634,2799.733,115,VISIBLE,-1.58,15.21,0.04,1,England,R,PA
3831,6540404,6418577,2801.268,2802.636,1.368,2802.636,115,VISIBLE,15.11,29.53,0.03,1,England,R,PA
3831,6540406,6418580,2803.937,2803.937,0.000,2803.937,115,VISIBLE,26.15,10.48,0.05,1,England,R,PA
3831,6539205,6417342,2941.842,2941.842,0.000,2941.842,119,ESTIMATED,-3.2,21.61,0.24,2,England,L,PA
3831,6539333,6417473,3061.395,3061.395,0.000,3061.395,123,ESTIMATED,11.31,-5.15,1.53,2,England,L,PA
3831,6539376,6417513,3087.554,3087.554,0.000,3087.554,127,ESTIMATED,1.14,-33.17,2.44,2,England,L,PA
3831,6539379,6417517,3088.755,3088.755,0.000,3088.755,127,ESTIMATED,11,-24.81,1.74,2,England,L,PA
3831,6539388,6417527,3091.959,3091.959,0.000,3091.959,129,VISIBLE,8.42,-24.82,0.00,2,England,L,PA
3831,6539392,6417530,3092.893,3092.893,0.000,3092.893,129,VISIBLE,1.99,-27.18,0.28,2,England,L,PA
3831,6539398,6417537,3095.996,3098.265,2.269,3098.265,129,VISIBLE,15.4,23.59,0.00,2,England,L,PA
3831,6539402,6417540,3099.299,3101.902,2.603,3101.902,129,VISIBLE,37.26,27.06,0.05,2,England,L,PA
3831,6539444,6417581,3152.920,3152.920,0.000,3152.920,131,VISIBLE,-45.22,4.49,0.71,2,England,L,PA
3831,6539458,6417596,3161.361,3162.162,0.801,3162.162,133,ESTIMATED,-2.3,24.65,0.64,2,England,L,PA
3831,6539462,6417600,3163.197,3165.499,2.302,3165.499,133,VISIBLE,8.56,28.76,0.00,2,England,L,PA
3831,6539466,6417605,3166.300,3168.268,1.968,3168.268,133,VISIBLE,9.67,11.51,0.00,2,England,L,PA
3831,6539474,6417617,3169.336,3171.572,2.236,3171.572,133,VISIBLE,6.45,1.33,0.00,2,England,L,PA
3831,6539485,6417627,3173.106,3175.442,2.336,3175.442,133,VISIBLE,1.84,15.35,0.01,2,England,L,PA
3831,6539491,6417632,3176.343,3177.744,1.401,3177.744,133,VISIBLE,19.33,23.66,0.05,2,England,L,PA
3831,6539496,6417636,3178.812,3181.215,2.403,3181.215,133,VISIBLE,31.25,28.81,0.00,2,England,L,PA
3831,6539501,6417642,3181.915,3185.452,3.537,3185.452,133,VISIBLE,27.42,25.93,0.00,2,England,L,PA
3831,6539517,6417658,3193.594,3193.594,0.000,3193.594,135,ESTIMATED,10.59,9.32,5.45,2,England,L,PA
3831,6539520,6417661,3196.496,3196.496,0.000,3196.496,135,VISIBLE,4.91,-8.36,0.00,2,England,L,PA
3831,6539528,6417668,3197.931,3201.768,3.837,3201.768,135,VISIBLE,-7.56,3.32,0.05,2,England,L,PA
3831,6539531,6417671,3202.836,3203.704,0.868,3203.704,135,VISIBLE,-11.1,16.23,0.00,2,England,L,PA
3831,6539535,6417676,3205.138,3207.174,2.036,3207.174,135,VISIBLE,3.8,28.53,0.00,2,England,L,PA
3831,6539555,6417698,3226.527,3226.527,0.000,3226.527,136,ESTIMATED,1.36,17.22,0.00,2,England,L,PA
3831,6539559,6417702,3227.861,3228.629,0.768,3228.629,136,VISIBLE,2.37,16.65,0.00,2,England,L,PA
3831,6539563,6417706,3229.897,3232.032,2.135,3232.032,136,VISIBLE,9.58,1.17,0.00,2,England,L,PA
3831,6539570,6417713,3233.634,3234.601,0.967,3234.601,136,VISIBLE,1.37,-10.35,0.00,2,England,L,PA
3831,6539575,6417718,3235.536,3237.404,1.868,3237.404,136,VISIBLE,-0.05,6.51,0.67,2,England,L,PA
3831,6539588,6417730,3239.606,3241.441,1.835,3241.441,136,VISIBLE,19.93,29.99,0.00,2,England,L,PA
3831,6539592,6417734,3242.509,3244.011,1.502,3244.011,136,VISIBLE,30.23,20.99,0.00,2,England,L,PA
3831,6539653,6417794,3290.324,3290.324,0.000,3290.324,139,ESTIMATED,-13.08,-30.85,1.58,2,England,L,PA
3831,6539655,6417796,3291.325,3291.325,0.000,3291.325,139,VISIBLE,-10.62,-24.52,0.54,2,England,L,PA
3831,6539660,6417801,3292.659,3292.659,0.000,3292.659,139,VISIBLE,-13.43,-29.86,0.00,2,England,L,PA
3831,6539680,6417821,3297.197,3298.699,1.502,3298.699,141,VISIBLE,-17.14,-6.10,0.00,2,England,L,PA
3831,6539704,6417844,3315.215,3315.215,0.000,3315.215,142,ESTIMATED,47.81,33.09,2.04,2,England,L,PA
3831,6539709,6417848,3316.149,3316.149,0.000,3316.149,142,ESTIMATED,47.75,30.08,1.69,2,England,L,PA
3831,6539713,6417851,3317.551,3317.551,0.000,3317.551,142,VISIBLE,44.98,30.97,0.16,2,England,L,PA
3831,6539730,6417866,3328.228,3328.228,0.000,3328.228,143,ESTIMATED,39.58,31.46,1.73,2,England,L,PA
3831,6539733,6417869,3329.763,3330.964,1.201,3330.964,143,VISIBLE,18.44,19.25,0.25,2,England,L,PA
3831,6539737,6417874,3333.033,3335.135,2.102,3335.135,143,VISIBLE,21.55,-0.88,0.34,2,England,L,PA
3831,6539753,6417888,3341.408,3341.408,0.000,3341.408,145,VISIBLE,-15.9,-22.42,0.27,2,England,L,PA
3831,6539757,6417893,3344.077,3345.812,1.735,3345.812,145,VISIBLE,-41.26,-6.66,1.00,2,England,L,PA
3831,6539765,6417900,3348.882,3351.418,2.536,3351.418,145,ESTIMATED,-5.09,22.04,0.00,2,England,L,PA
3831,6539771,6417906,3352.219,3352.920,0.701,3352.920,145,VISIBLE,-2.21,20.88,0.03,2,England,L,PA
3831,6539775,6417910,3354.154,3356.757,2.603,3356.757,145,VISIBLE,1.37,27.29,0.05,2,England,L,PA
3831,6539780,6417915,3358.292,3358.959,0.667,3358.959,145,VISIBLE,-10.47,21.07,0.00,2,England,L,PA
3831,6539781,6417916,3360.160,3360.160,0.000,3360.160,145,VISIBLE,-16.15,11.17,0.03,2,England,L,PA
3831,6539787,6417925,3361.295,3362.663,1.368,3362.663,145,VISIBLE,-12.22,5.80,0.00,2,England,L,PA
3831,6539795,6417931,3363.997,3367.534,3.537,3367.534,145,VISIBLE,-14.78,10.50,0.01,2,England,L,PA
3831,6539799,6417937,3368.602,3368.602,0.000,3368.602,145,ESTIMATED,1.06,7.81,1.52,2,England,L,PA
3831,6539846,6417990,3384.818,3385.919,1.101,3385.919,147,VISIBLE,-19.53,-27.20,0.00,2,England,L,PA
3831,6539901,6418041,3463.030,3464.231,1.201,3464.231,149,VISIBLE,-30.31,7.60,0.12,2,England,L,PA
3831,6539905,6418045,3465.499,3466.833,1.334,3466.833,149,VISIBLE,-20.52,10.50,0.00,2,England,L,PA
3831,6539911,6418050,3468.502,3472.172,3.670,3472.172,149,VISIBLE,-34,-2.62,0.00,2,England,L,PA
3831,6539914,6418054,3473.373,3474.408,1.035,3474.408,149,VISIBLE,-34.01,8.25,0.00,2,England,L,PA
3831,6539917,6418057,3475.375,3475.375,0.000,3475.375,149,ESTIMATED,-24.03,10.36,0.28,2,England,L,PA
3831,6539923,6418064,3476.944,3477.878,0.934,3477.878,149,VISIBLE,-25.21,29.96,0.01,2,England,L,PA
3831,6539924,6418071,3479.413,3479.413,0.000,3479.413,149,ESTIMATED,-16.66,31.03,0.08,2,England,L,PA
3831,6539931,6418074,3480.881,3480.881,0.000,3480.881,149,VISIBLE,-24.05,24.56,0.00,2,England,L,PA
3831,6539936,6418078,3481.682,3483.016,1.334,3483.016,149,VISIBLE,-24.53,11.90,0.41,2,England,L,PA
3831,6539942,6418093,3485.552,3487.421,1.869,3487.421,149,VISIBLE,-8.49,-17.31,0.10,2,England,L,PA
3831,6539958,6418104,3488.722,3493.360,4.638,3493.360,149,VISIBLE,17.96,-21.92,0.00,2,England,L,PA
3831,6539967,6418121,3494.294,3500.234,5.940,3500.234,149,VISIBLE,17.82,-30.24,0.00,2,England,L,PA
3831,6539976,6418125,3501.835,3503.804,1.969,3503.804,149,VISIBLE,0.91,-9.46,0.00,2,England,L,PA
3831,6539982,6418130,3505.038,3508.509,3.471,3508.509,149,VISIBLE,5.57,14.85,0.06,2,England,L,PA
3831,6539986,6418134,3509.910,3510.711,0.801,3510.711,149,VISIBLE,2.09,25.08,0.00,2,England,L,PA
3831,6539989,6418138,3512.045,3516.984,4.939,3516.984,149,VISIBLE,-3.27,13.35,0.05,2,England,L,PA
3831,6539995,6418143,3518.051,3519.186,1.135,3519.186,149,VISIBLE,1.73,30.72,0.00,2,England,L,PA
3831,6540000,6418146,3520.854,3526.360,5.506,3526.360,149,VISIBLE,-0.09,14.87,0.03,2,England,L,PA
3831,6540006,6418152,3527.294,3528.562,1.268,3528.562,149,ESTIMATED,17.92,21.17,0.08,2,England,L,PA
3831,6540010,6418156,3529.930,3530.864,0.934,3530.864,149,VISIBLE,28.5,30.56,0.19,2,England,L,PA
3831,6540021,6418168,3536.403,3536.403,0.000,3536.403,149,ESTIMATED,23.02,34.20,1.13,2,England,L,PA
3831,6540028,6418175,3538.272,3543.410,5.138,3543.410,149,VISIBLE,16.61,17.73,0.61,2,England,L,PA
3831,6540036,6418183,3546.513,3550.384,3.871,3550.384,149,VISIBLE,26.37,-29.13,0.01,2,England,L,PA
3831,6540042,6418190,3552.386,3554.988,2.602,3554.988,149,VISIBLE,10.41,-12.70,0.00,2,England,L,PA
3831,6540045,6418196,3556.490,3557.958,1.468,3557.958,149,VISIBLE,15.1,11.01,0.23,2,England,L,PA
3831,6540050,6418201,3560.194,3560.194,0.000,3560.194,151,ESTIMATED,26.21,15.50,6.47,2,England,L,PA
3831,6540138,6418291,3637.104,3637.104,0.000,3637.104,154,VISIBLE,-41.24,-5.53,0.00,2,England,L,PA
3831,6540142,6418295,3637.905,3637.905,0.000,3637.905,154,ESTIMATED,-41.55,-12.99,0.60,2,England,L,PA
3831,6540147,6418303,3639.673,3639.673,0.000,3639.673,154,ESTIMATED,-20.81,1.48,3.48,2,England,L,PA
3831,6540304,6418472,3758.892,3758.892,0.000,3758.892,158,ESTIMATED,-18.74,4.35,0.00,2,England,L,PA
3831,6540300,6418468,3760.093,3760.861,0.768,3760.861,158,VISIBLE,-18.41,0.38,0.00,2,England,L,PA
3831,6540310,6418478,3761.695,3761.695,0.000,3761.695,158,VISIBLE,-12.47,-2.03,0.02,2,England,L,PA
3831,6540318,6418485,3763.063,3764.331,1.268,3764.331,158,VISIBLE,-26.16,-6.65,0.00,2,England,L,PA
3831,6540319,6418496,3766.333,3767.334,1.001,3767.334,158,VISIBLE,-17.62,-27.56,0.05,2,England,L,PA
3831,6540330,6418504,3768.735,3770.671,1.936,3770.671,158,ESTIMATED,-29.84,-5.20,0.59,2,England,L,PA
3831,6539378,6417516,3940.574,3940.574,0.000,3940.574,166,ESTIMATED,-27.21,-17.86,2.71,2,England,L,PA
3831,6539628,6417770,4105.806,4105.806,0.000,4105.806,172,ESTIMATED,-19.37,10.07,0.00,2,England,L,PA
3831,6539637,6417779,4106.807,4113.981,7.174,4113.981,172,VISIBLE,-10.69,-5.89,0.00,2,England,L,PA
3831,6539645,6417786,4116.016,4117.150,1.134,4117.150,172,VISIBLE,-4.17,-30.88,0.09,2,England,L,PA
3831,6539650,6417791,4118.318,4119.086,0.768,4119.086,172,VISIBLE,8.26,-31.49,0.15,2,England,L,PA
3831,6539658,6417799,4120.020,4122.456,2.436,4122.456,172,VISIBLE,-10.28,-28.22,0.07,2,England,L,PA
3831,6539665,6417807,4123.790,4125.125,1.335,4125.125,172,VISIBLE,-28.66,-11.60,0.06,2,England,L,PA
3831,6539672,6417814,4127.060,4131.131,4.071,4131.131,172,VISIBLE,-8.01,13.53,0.03,2,England,L,PA
3831,6539678,6417820,4131.965,4131.965,0.000,4131.965,172,VISIBLE,-0.17,10.41,0.00,2,England,L,PA
3831,6539681,6417822,4133.100,4133.100,0.000,4133.100,172,VISIBLE,-3.36,3.45,0.00,2,England,L,PA
3831,6539688,6417830,4135.402,4139.540,4.138,4139.540,172,VISIBLE,12.93,-27.45,0.00,2,England,L,PA
3831,6539693,6417834,4140.407,4140.407,0.000,4140.407,172,VISIBLE,19.76,-29.98,0.03,2,England,L,PA
3831,6539710,6417849,4144.178,4147.915,3.737,4147.915,174,VISIBLE,-9.6,1.86,0.00,2,England,L,PA
3831,6539726,6417862,4149.116,4151.385,2.269,4151.385,174,VISIBLE,-5.28,15.01,0.00,2,England,L,PA
3831,6539740,6417877,4153.020,4154.922,1.902,4154.922,174,ESTIMATED,33.91,29.45,0.00,2,England,L,PA
3831,6539744,6417881,4157.758,4157.758,0.000,4157.758,174,VISIBLE,45.11,22.76,0.00,2,England,L,PA
3831,6539770,6417905,4163.530,4163.530,0.000,4163.530,176,ESTIMATED,28.84,22.34,9.78,2,England,L,PA
3831,6539778,6417913,4164.831,4166.200,1.369,4166.200,176,VISIBLE,36.07,16.90,0.09,2,England,L,PA
3831,6540001,6418147,4326.727,4326.727,0.000,4326.727,180,VISIBLE,-47.66,5.73,0.00,2,England,L,PA
3831,6540004,6418150,4327.594,4328.529,0.935,4328.529,180,VISIBLE,-46.55,15.10,0.35,2,England,L,PA
3831,6540012,6418159,4330.364,4335.168,4.804,4335.168,180,VISIBLE,-7.34,28.88,0.00,2,England,L,PA
3831,6540023,6418170,4336.403,4340.307,3.904,4340.307,180,VISIBLE,9.15,6.95,0.00,2,England,L,PA
3831,6540056,6418209,4348.282,4349.249,0.967,4349.249,180,ESTIMATED,25.84,0.88,2.78,2,England,L,PA
3831,6540059,6418212,4350.384,4350.384,0.000,4350.384,180,VISIBLE,17.75,-0.47,0.45,2,England,L,PA
3831,6540068,6418219,4351.752,4353.120,1.368,4353.120,180,VISIBLE,2.1,2.95,0.13,2,England,L,PA
3831,6540073,6418224,4354.087,4356.323,2.236,4356.323,180,VISIBLE,9.49,15.67,0.54,2,England,L,PA
3831,6540081,6418232,4357.558,4360.260,2.702,4360.260,180,ESTIMATED,25.96,29.38,-0.36,2,England,L,PA
3831,6540086,6418237,4361.628,4362.729,1.101,4362.729,180,VISIBLE,24.15,16.98,0.02,2,England,L,PA
3831,6540093,6418243,4363.830,4365.832,2.002,4365.832,180,VISIBLE,32.82,13.96,0.42,2,England,L,PA
3831,6540121,6418274,4375.442,4376.910,1.468,4376.910,182,VISIBLE,-25.33,-1.53,0.11,2,England,L,PA
3831,6540129,6418281,4378.445,4379.913,1.468,4379.913,182,VISIBLE,-9.84,16.40,0.00,2,England,L,PA
3831,6540137,6418290,4380.747,4384.218,3.471,4384.218,182,VISIBLE,-4.73,12.97,0.00,2,England,L,PA
3831,6540145,6418299,4384.985,4386.119,1.134,4386.119,182,VISIBLE,-6.35,2.61,0.00,2,England,L,PA
3831,6540152,6418309,4387.554,4389.189,1.635,4389.189,182,ESTIMATED,-6.01,-21.25,0.00,2,England,L,PA
3831,6540158,6418316,4390.290,4391.325,1.035,4391.325,182,VISIBLE,1.36,-29.90,0.00,2,England,L,PA
3831,6540165,6418324,4393.493,4395.696,2.203,4395.696,182,VISIBLE,-18.37,-6.85,0.04,2,England,L,PA
3831,6540170,6418330,4397.130,4399.867,2.737,4399.867,182,VISIBLE,-4.92,10.89,0.11,2,England,L,PA
3831,6540175,6418336,4400.767,4402.135,1.368,4402.135,182,ESTIMATED,2.4,-2.05,0.66,2,England,L,PA
3831,6540337,6418512,4519.653,4522.356,2.703,4522.356,185,VISIBLE,-32.02,-20.61,0.02,2,England,L,PA
3831,6540344,6418519,4524.591,4530.964,6.373,4530.964,185,VISIBLE,-20.91,10.39,0.00,2,England,L,PA
3831,6540352,6418527,4532.900,4534.301,1.401,4534.301,185,VISIBLE,-27.92,-3.57,0.03,2,England,L,PA
3831,6540360,6418533,4535.402,4536.637,1.235,4536.637,185,VISIBLE,-23.5,14.78,0.00,2,England,L,PA
3831,6540392,6418566,4538.138,4539.306,1.168,4539.306,185,VISIBLE,-18.7,24.84,0.00,2,England,L,PA
