gameid,gameeventid,possessioneventid,starttime,endtime,duration,eventtime,sequence,playerid,positiongrouptype,jerseynum,team,x,y,visibility,confidence,possessioneventtype,teamattackingdirection,period,teamname
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,4677,CM,22,H,10.078,5.201,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13976,RWB,2,A,29.445,23.930,ESTIMATED,LOW,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13971,LW,3,A,13.474,0.600,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13975,LWB,5,A,23.085,-10.607,ESTIMATED,LOW,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,457,RW,7,A,21.928,18.759,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13977,RCB,8,A,16.267,13.339,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,8561,CF,9,A,30.167,19.920,VISIBLE,LOW,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13970,MCB,15,A,27.56,12.102,VISIBLE,LOW,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,12235,CM,18,A,18.151,5.849,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,12222,LCB,19,A,28.682,0.384,ESTIMATED,LOW,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13982,CM,21,A,20.472,9.809,VISIBLE,HIGH,PA,R,1,England
3813,6496795,6373070,3465.432,3465.432,0.000,3465.432,122,13969,GK,24,A,45.784,1.427,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,169,GK,1,H,-29.789,2.060,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,123,LB,3,H,25.729,26.643,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,265,CM,4,H,14.47,19.603,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,10,RCB,5,H,3.211,-3.018,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,118,LCB,6,H,2.007,14.888,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,1,CF,9,H,25.507,10.835,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,25,LW,10,H,29.173,14.026,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,1377,RB,12,H,10.027,-14.783,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,163,RW,17,H,25.012,-2.750,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,105,AM,19,H,25.751,17.783,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,4677,CM,22,H,8.192,1.165,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13976,RWB,2,A,27.5,21.367,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13971,LW,3,A,11.291,-3.271,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13975,LWB,5,A,17.601,-15.232,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,457,RW,7,A,20.84,14.703,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13977,RCB,8,A,14.603,9.257,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,8561,CF,9,A,29.34,16.802,VISIBLE,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13970,MCB,15,A,27.245,7.572,VISIBLE,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,12235,CM,18,A,17.26,-1.078,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,12222,LCB,19,A,27.147,-3.520,ESTIMATED,LOW,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13982,CM,21,A,19.962,5.896,VISIBLE,HIGH,PA,R,1,England
3813,6496797,6373072,3467.000,3467.000,0.000,3467.000,122,13969,GK,24,A,44.66,0.559,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,169,GK,1,H,-30.706,1.074,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,123,LB,3,H,23.366,28.095,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,265,CM,4,H,10.181,16.472,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,10,RCB,5,H,2.569,-4.660,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,118,LCB,6,H,-2.811,11.737,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,1,CF,9,H,23.539,6.076,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,25,LW,10,H,24.223,12.005,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,1377,RB,12,H,8.893,-16.245,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,163,RW,17,H,22.994,-5.467,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,105,AM,19,H,23.2,16.188,VISIBLE,MEDIUM,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,4677,CM,22,H,4.147,0.820,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13976,RWB,2,A,25.699,19.660,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13971,LW,3,A,6.659,-6.288,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13975,LWB,5,A,10.971,-15.761,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,457,RW,7,A,18.013,13.659,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13977,RCB,8,A,9.062,6.645,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,8561,CF,9,A,27.828,13.749,VISIBLE,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13970,MCB,15,A,25.384,4.068,VISIBLE,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,12235,CM,18,A,13.469,-2.279,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,12222,LCB,19,A,24.952,-5.018,ESTIMATED,LOW,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13982,CM,21,A,19.171,4.101,VISIBLE,HIGH,PA,R,1,England
3813,6496801,6373077,3468.068,3469.136,1.068,3469.136,122,13969,GK,24,A,43.533,0.353,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,169,GK,1,H,-32.281,0.577,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,123,LB,3,H,21.078,29.640,VISIBLE,MEDIUM,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,265,CM,4,H,4.637,16.504,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,10,RCB,5,H,-4.673,-6.435,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,118,LCB,6,H,-5.974,11.528,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,1,CF,9,H,22.314,1.107,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,25,LW,10,H,22.43,11.743,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,1377,RB,12,H,5.679,-16.335,VISIBLE,MEDIUM,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,163,RW,17,H,21.241,-9.668,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,105,AM,19,H,20.513,14.905,VISIBLE,MEDIUM,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,4677,CM,22,H,4.239,-2.942,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13976,RWB,2,A,23.765,18.764,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13971,LW,3,A,1.933,-8.229,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13975,LWB,5,A,10.839,-15.517,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,457,RW,7,A,13.425,15.082,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13977,RCB,8,A,3.396,0.663,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,8561,CF,9,A,25.911,14.616,VISIBLE,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13970,MCB,15,A,23.804,5.549,VISIBLE,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,12235,CM,18,A,6.673,-3.965,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,12222,LCB,19,A,22.975,-6.108,ESTIMATED,LOW,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13982,CM,21,A,16.103,5.598,VISIBLE,HIGH,PA,R,1,England
3813,6496805,6373081,3469.903,3471.438,1.535,3471.438,122,13969,GK,24,A,42.555,0.457,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,169,GK,1,H,-32.929,0.437,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,123,LB,3,H,20.125,29.303,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,265,CM,4,H,3.951,14.653,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,10,RCB,5,H,-7.157,-7.017,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,118,LCB,6,H,-6.571,10.465,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,1,CF,9,H,21.575,-1.581,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,25,LW,10,H,21.19,11.249,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,1377,RB,12,H,3.898,-16.256,VISIBLE,MEDIUM,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,163,RW,17,H,20.108,-11.300,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,105,AM,19,H,19.86,14.087,VISIBLE,MEDIUM,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,4677,CM,22,H,4.941,-4.630,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13976,RWB,2,A,22.99,18.182,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13971,LW,3,A,1.257,-10.194,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13975,LWB,5,A,7.871,-16.028,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,457,RW,7,A,11.963,14.552,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13977,RCB,8,A,2.683,-1.011,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,8561,CF,9,A,8.092,5.766,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13970,MCB,15,A,22.363,5.055,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,12235,CM,18,A,6.511,-5.835,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,12222,LCB,19,A,22.326,-6.856,ESTIMATED,LOW,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13982,CM,21,A,15.963,4.122,VISIBLE,HIGH,PA,R,1,England
3813,6496810,6373086,3472.239,3472.239,0.000,3472.239,122,13969,GK,24,A,42.125,0.362,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,169,GK,1,H,-47.448,2.391,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,123,LB,3,H,-17.677,16.094,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,265,CM,4,H,-16.512,4.568,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,10,RCB,5,H,-26.795,-6.421,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,118,LCB,6,H,-24.19,8.869,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,1,CF,9,H,0.82,-2.852,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,25,LW,10,H,-8.447,14.938,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,1377,RB,12,H,-16.549,-18.337,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,163,RW,17,H,-2.123,-10.587,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,105,AM,19,H,-4.851,11.231,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,4677,CM,22,H,-13.245,-5.077,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13976,RWB,2,A,-7.339,15.430,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13971,LW,3,A,-15.697,-9.422,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13975,LWB,5,A,-13.525,-8.762,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,457,RW,7,A,-19.647,12.502,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13977,RCB,8,A,-5.878,6.743,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,8561,CF,9,A,-24.744,-3.025,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13970,MCB,15,A,-1.143,7.118,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,12235,CM,18,A,-12.785,1.800,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,12222,LCB,19,A,-2.772,-1.832,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13982,CM,21,A,-12.254,7.421,ESTIMATED,LOW,PA,R,1,England
3813,6496851,6373127,3507.441,3507.441,0.000,3507.441,124,13969,GK,24,A,37.901,1.514,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,169,GK,1,H,-44.382,-0.943,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,123,LB,3,H,-14.012,17.960,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,265,CM,4,H,-10.4,4.435,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,10,RCB,5,H,-20.966,-10.622,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,118,LCB,6,H,-19.34,11.886,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,1,CF,9,H,2.818,-0.714,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,25,LW,10,H,-2.907,21.498,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,1377,RB,12,H,-8.379,-22.665,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,163,RW,17,H,1.323,-16.877,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,105,AM,19,H,-1.787,5.783,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,4677,CM,22,H,-6.212,-8.101,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13976,RWB,2,A,4.164,17.785,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13971,LW,3,A,-1.246,-12.447,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13975,LWB,5,A,2.629,-12.895,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,457,RW,7,A,-10.053,14.867,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13977,RCB,8,A,4.227,7.657,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,8561,CF,9,A,-12.136,-8.723,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13970,MCB,15,A,5.613,2.918,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,12235,CM,18,A,-4.147,0.973,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,12222,LCB,19,A,5.087,-3.075,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13982,CM,21,A,-6.387,6.176,ESTIMATED,LOW,PA,R,1,England
3813,6496890,6373168,3515.849,3518.051,2.202,3518.051,126,13969,GK,24,A,37.564,1.483,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,169,GK,1,H,-38.126,-2.927,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,123,LB,3,H,-6.955,15.113,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,265,CM,4,H,-5.808,2.147,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,10,RCB,5,H,-14.188,-13.904,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,118,LCB,6,H,-12.996,4.319,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,1,CF,9,H,8.845,-4.905,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,25,LW,10,H,2.64,14.329,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,1377,RB,12,H,-4.037,-24.634,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,163,RW,17,H,8.182,-22.529,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,105,AM,19,H,3.843,5.638,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,4677,CM,22,H,0.435,-12.597,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13976,RWB,2,A,10.979,16.357,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13971,LW,3,A,1.884,-12.929,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13975,LWB,5,A,10.58,-17.343,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,457,RW,7,A,0.92,13.076,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13977,RCB,8,A,5.477,3.808,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,8561,CF,9,A,-8.478,-12.767,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13970,MCB,15,A,11.017,-2.470,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,12235,CM,18,A,2.898,-2.191,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,12222,LCB,19,A,11.328,-6.882,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13982,CM,21,A,1.238,4.650,ESTIMATED,LOW,PA,R,1,England
3813,6496896,6373172,3529.363,3529.363,0.000,3529.363,127,13969,GK,24,A,40.337,-0.735,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,169,GK,1,H,-37.524,-3.441,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,123,LB,3,H,-4.513,16.357,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,265,CM,4,H,-4.649,2.105,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,10,RCB,5,H,-12.902,-15.622,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,118,LCB,6,H,-12.004,4.213,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,1,CF,9,H,10.237,-3.617,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,25,LW,10,H,4.808,13.375,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,1377,RB,12,H,-1.039,-24.900,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,163,RW,17,H,10.279,-22.732,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,105,AM,19,H,5.426,7.875,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,4677,CM,22,H,2.611,-12.974,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13976,RWB,2,A,12.386,17.863,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13971,LW,3,A,2.535,-12.807,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13975,LWB,5,A,12.339,-17.752,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,457,RW,7,A,2.518,14.457,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13977,RCB,8,A,4.175,3.374,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,8561,CF,9,A,-7.134,-13.950,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13970,MCB,15,A,12.55,-2.059,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,12235,CM,18,A,4.508,-1.338,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,12222,LCB,19,A,12.815,-6.760,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13982,CM,21,A,3.491,6.169,ESTIMATED,LOW,PA,R,1,England
3813,6496898,6373175,3531.031,3532.933,1.902,3532.933,127,13969,GK,24,A,39.168,-0.624,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,169,GK,1,H,-35.35,-3.176,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,123,LB,3,H,-5.002,17.048,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,265,CM,4,H,-3.926,1.562,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,10,RCB,5,H,-12.967,-16.921,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,118,LCB,6,H,-12.27,5.484,ESTIMATED,LOW,PA,R,1,England
3813,6496902,6373180,3535.169,3538.472,3.303,3538.472,127,1,CF,9,H,12.713,1.515,ESTIMATED,LOW,PA,R,1,England
